rates_code,rates_authority_id,rates_authority,region,location_code,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published
00000007706087,E09000031,Waltham Forest,Outer London - East and North East,247802057,STAND 107 NEW SPITALFIELDS MARKET 1,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,78.5,3550.0,2010-04-01 00:00:00+00:00,2010,2011-03,1444.8500000000001,,,True,2010-04-01,,True
00000007706091,E09000031,Waltham Forest,Outer London - East and North East,255821057,1ST FLR 3,SHERRIN ROAD,LONDON,E10 5SQ,Offices (Inc Computer Centres),203,Office General,Office,40.8,5900.0,2010-04-01 00:00:00+00:00,2010,2011-03,2401.3,BAYDO (FRUIT) LTD,0.0,True,2005-11-07,1971.0,True
00000007706104,E09000031,Waltham Forest,Outer London - East and North East,255822057,1ST FLR 4,SHERRIN ROAD,LONDON,E10 5SQ,Offices (Inc Computer Centres),203,Office General,Office,43.0,6200.0,2010-04-01 00:00:00+00:00,2010,2011-03,2523.4,HILLBROW PRODUCE LTD,0.0,True,2000-08-01,3895.0,True
00000007706123,E09000031,Waltham Forest,Outer London - East and North East,111467000,STAND 96A,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,534.44,13250.0,2010-02-11 00:00:00+00:00,2010,2011-03,5392.75,STABLEWOOD LTD,5401.0,True,2006-06-21,1745.0,True
00000007706138,E09000031,Waltham Forest,Outer London - East and North East,111470000,STAND 96B,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,209.3,5800.0,2010-04-01 00:00:00+00:00,2010,2011-03,2360.6000000000004,STABLEWOOD LTD,3437.0,True,2000-03-31,4018.0,True
00000007706142,E09000031,Waltham Forest,Outer London - East and North East,283598000,STAND 60A,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,610.04,15250.0,2010-01-27 00:00:00+00:00,2010,2011-03,6206.75,,,True,2010-01-27,,True
00000007706157,E09000031,Waltham Forest,Outer London - East and North East,283603000,STAND 60B,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,104.16,8800.0,2010-04-01 00:00:00+00:00,2010,2011-03,3581.6000000000004,,,True,2010-04-01,,True
00000007706161,E09000031,Waltham Forest,Outer London - East and North East,2378923000,(P & A IMPORTS) STAND 18B,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,83.6,14500.0,2010-04-01 00:00:00+00:00,2010,2011-03,5901.5,NINAGOLD LTD,3499.25,True,2005-02-17,2234.0,True
00000007706176,E09000031,Waltham Forest,Outer London - East and North East,2378921000,(WALDONS) STAND 18A,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,291.4,10000.0,2010-02-09 00:00:00+00:00,2010,2011-03,4070.0000000000005,WALDON (FRUIT) LTD,5646.5,True,1998-01-01,4838.0,True
0000000770618B,E09000031,Waltham Forest,Outer London - East and North East,366030000,STAND 89,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,257.2,11500.0,2010-04-01 00:00:00+00:00,2010,2011-03,4680.5,,,True,2010-04-01,,True
00000007706195,E09000031,Waltham Forest,Outer London - East and North East,366031000,STAND 90,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,258.04,10750.0,2010-04-01 00:00:00+00:00,2010,2011-03,4375.25,FRESH SALAD BOX LTD,4337.17,True,2009-10-09,539.0,True
00000007706208,E09000031,Waltham Forest,Outer London - East and North East,835624000,STAND 1B,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,245.52,12000.0,2010-04-01 00:00:00+00:00,2010,2011-03,4884.0,,,True,2010-04-01,,True
00000007706212,E09000031,Waltham Forest,Outer London - East and North East,835599000,STAND 1A,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,95.9,3800.0,2010-04-01 00:00:00+00:00,2010,2011-03,1546.6000000000001,BOOKER HART LIMITED,2332.25,True,1998-02-16,4792.0,True
00000007706231,E09000031,Waltham Forest,Outer London - East and North East,874802000,1ST F 1,SHERRIN ROAD,LONDON,E10 5SQ,Offices (Inc Computer Centres),203,Office General,Office,42.25,6100.0,2010-04-01 00:00:00+00:00,2010,2011-03,2482.7000000000003,,,True,2010-04-01,,True
0000000770625B,E09000031,Waltham Forest,Outer London - East and North East,1388711000,FIRST FLOOR 9-11 ALLEN HOUSE 23,SHERRIN ROAD,LONDON,E10 5SQ,Offices (Inc Computer Centres),203,Office General,Office,97.34,14000.0,2010-04-01 00:00:00+00:00,2010,2011-03,5698.0,,,True,2010-04-01,,True
00000007706265,E09000031,Waltham Forest,Outer London - East and North East,1678233000,STAND 23 NEW SPITALFIELDS MARKET 1,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,124.2,5700.0,2010-04-01 00:00:00+00:00,2010,2011-03,2319.9,,,True,2010-04-01,,True
0000000770627A,E09000031,Waltham Forest,Outer London - East and North East,1678235000,STAND 24 NEW SPITALFIELDS MARKET 1,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,147.6,5900.0,2010-01-27 00:00:00+00:00,2010,2011-03,2401.3,,,True,2010-01-27,,True
00000007706284,E09000031,Waltham Forest,Outer London - East and North East,1994992000,STAND 62A,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,89.5,3900.0,2010-04-01 00:00:00+00:00,2010,2011-03,1587.3000000000002,M M EXOTIC LTD,0.0,True,2000-04-01,4017.0,True
00000007706299,E09000031,Waltham Forest,Outer London - East and North East,1994986000,STAND 62,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,281.9,17500.0,2010-04-01 00:00:00+00:00,2010,2011-03,7122.500000000001,WALTER BRAUND (SPITALFIELDS) LIMITED,6464.83,True,2000-04-01,4017.0,True
00000007706316,E09000031,Waltham Forest,Outer London - East and North East,2741837000,STANDS 19 & 20 NEW SPITAFIELDS MARKET 1,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,175.41,9800.0,2010-04-01 00:00:00+00:00,2010,2011-03,3988.6000000000004,BOOKER HART LIMITED,5523.75,True,2002-09-30,3105.0,True
00000007706325,E09000031,Waltham Forest,Outer London - East and North East,4832929000,1ST FLR 2 ALLEN HOUSE 23,SHERRIN ROAD,LONDON,E10 5SQ,Offices (Inc Computer Centres),203,Office General,Office,20.26,2900.0,2010-04-01 00:00:00+00:00,2010,2011-03,1180.3000000000002,CORPORATION OF LONDON,0.0,False,2010-12-24,98.0,True
00000007706331,E09000031,Waltham Forest,Outer London - East and North East,4832925000,1ST FLR 2A ALLEN HOUSE 23,SHERRIN ROAD,LONDON,E10 5SQ,Offices (Inc Computer Centres),203,Office General,Office,20.05,2900.0,2010-04-01 00:00:00+00:00,2010,2011-03,1180.3000000000002,,,True,2010-04-01,,True
00000007706352,E09000031,Waltham Forest,Outer London - East and North East,7129199000,STAND 5-6,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,674.3,27250.0,2010-04-01 00:00:00+00:00,2010,2011-03,11090.75,TYDENE LIMITED,16571.25,True,2010-01-19,437.0,True
00000007706363,E09000031,Waltham Forest,Outer London - East and North East,7134013000,STAND 64-65 NEW SPITALFIELDS MARKET 1,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,580.18,26250.0,2010-02-02 00:00:00+00:00,2010,2011-03,10683.75,,,True,2010-02-02,,True
00000007706374,E09000031,Waltham Forest,Outer London - East and North East,7133660000,STAND 41-42 NEW SPITAFIELDS MARKET 1,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,526.94,22500.0,2010-02-02 00:00:00+00:00,2010,2011-03,9157.5,,,True,2010-02-02,,True
00000007706382,E09000031,Waltham Forest,Outer London - East and North East,7129247000,STAND 31-32,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,411.01,10500.0,2010-01-27 00:00:00+00:00,2010,2011-03,4273.5,,,True,2010-01-27,,True
00000007706413,E09000031,Waltham Forest,Outer London - East and North East,7397733000,STAND 67 NEW SPITALFIELDS MARKET 1,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,313.44,12750.0,2010-04-01 00:00:00+00:00,2010,2011-03,5189.25,ABERDEEN & STANTON LTD,5155.5,True,2010-04-01,365.0,True
00000007706424,E09000031,Waltham Forest,Outer London - East and North East,7397734000,STAND 68 NEW SPITALFIELDS MARKET 1,SHERRIN ROAD,LONDON,E10 5SQ,"Pitches for Stalls, Sales or Promotions",427,Retail High Street,Retail,103.59,4500.0,2010-04-01 00:00:00+00:00,2010,2011-03,1831.5000000000002,ERNEST HAMMOND ( LONDON ) LTD,0.0,True,2010-04-01,365.0,True
00000007737441,E09000031,Waltham Forest,Outer London - East and North East,243037057,2A,SHRUBLAND ROAD,LONDON,E10 7RB,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,617.68,34250.0,2010-04-01 00:00:00+00:00,2010,2011-03,13939.750000000002,CLARKE INTERNATIONAL LTD,26074.19,True,2005-04-01,2191.0,True
00000007742952,E09000031,Waltham Forest,Outer London - East and North East,232293057,UNIT 5,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,204.28,14750.0,2010-04-01 00:00:00+00:00,2010,2011-03,6003.25,,,True,2010-04-01,,True
00000007742967,E09000031,Waltham Forest,Outer London - East and North East,232350057,UNIT 6,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,177.26,15500.0,2009-12-15 00:00:00+00:00,2010,2011-03,6308.5,BEARFIELDS LTD,9697.25,True,2009-11-23,494.0,True
00000007742971,E09000031,Waltham Forest,Outer London - East and North East,232294057,UNIT 7,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,171.91,13750.0,2010-04-01 00:00:00+00:00,2010,2011-03,5596.25,FOREST RECYCLING PROJECT LIMITED,1738.8,True,2006-07-12,1724.0,True
0000000774299B,E09000031,Waltham Forest,Outer London - East and North East,232296057,UNIT 9,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,195.08,14500.0,2010-04-01 00:00:00+00:00,2010,2011-03,5901.5,,,True,2010-04-01,,True
0000000774300A,E09000031,Waltham Forest,Outer London - East and North East,232351057,UNIT 10,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,175.14,15000.0,2010-04-01 00:00:00+00:00,2010,2011-03,6105.0,,,True,2010-04-01,,True
00000007743014,E09000031,Waltham Forest,Outer London - East and North East,232297057,UNIT 11,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,1093.92,53000.0,2010-01-06 00:00:00+00:00,2010,2011-03,21942.0,K B CARPET & FLOORING SUPPLIES LTD,37243.04,True,2003-11-19,2690.0,True
00000007743034,E09000031,Waltham Forest,Outer London - East and North East,4029381000,UNIT 12,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,243.6,15250.0,2010-04-01 00:00:00+00:00,2010,2011-03,6206.75,,,True,2010-04-01,,True
00000007743052,E09000031,Waltham Forest,Outer London - East and North East,232319057,UNIT 15,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,353.0,26000.0,2009-12-23 00:00:00+00:00,2010,2011-03,10582.0,P R S FLOORING & CONTRACTS LTD,16325.75,True,2007-01-31,1521.0,True
00000007743067,E09000031,Waltham Forest,Outer London - East and North East,232300057,UNIT 16,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,86.26,7900.0,2010-04-01 00:00:00+00:00,2010,2011-03,3215.3,,,True,2010-04-01,,True
00000007743071,E09000031,Waltham Forest,Outer London - East and North East,232134057,UNIT 17,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,87.76,7300.0,2010-04-01 00:00:00+00:00,2010,2011-03,2971.1000000000004,,,True,2010-04-01,,True
00000007743086,E09000031,Waltham Forest,Outer London - East and North East,232301057,UNIT 18,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,120.0,8500.0,2010-04-01 00:00:00+00:00,2010,2011-03,3459.5000000000005,,,True,2010-04-01,,True
00000007743103,E09000031,Waltham Forest,Outer London - East and North East,246239057,UNITS 20 AND 21,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,209.62,14750.0,2010-04-01 00:00:00+00:00,2010,2011-03,6003.25,AMADEAL LIMITED,9206.25,True,2007-03-01,1492.0,True
00000007743118,E09000031,Waltham Forest,Outer London - East and North East,246232057,UNIT 19,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,87.61,7800.0,2010-04-01 00:00:00+00:00,2010,2011-03,3174.6000000000004,,,True,2010-04-01,,True
00000007743122,E09000031,Waltham Forest,Outer London - East and North East,232304057,UNIT 22,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,85.25,8000.0,2010-04-01 00:00:00+00:00,2010,2011-03,3256.0,,,True,2010-04-01,,True
00000007743137,E09000031,Waltham Forest,Outer London - East and North East,232305057,UNIT 23,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,88.66,8500.0,2010-04-01 00:00:00+00:00,2010,2011-03,3459.5000000000005,,,True,2010-04-01,,True
00000007743141,E09000031,Waltham Forest,Outer London - East and North East,232071057,UNIT 24,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,84.1,6700.0,2010-04-01 00:00:00+00:00,2010,2011-03,2726.9,,,True,2010-04-01,,True
00000007743156,E09000031,Waltham Forest,Outer London - East and North East,232306057,UNIT 25,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,85.11,8000.0,2010-04-01 00:00:00+00:00,2010,2011-03,3256.0,,,True,2010-04-01,,True
00000007743194,E09000031,Waltham Forest,Outer London - East and North East,232292057,UNIT 4,THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,145.84,12000.0,2010-04-01 00:00:00+00:00,2010,2011-03,4884.0,,,True,2010-04-01,,True
00000007743246,E09000031,Waltham Forest,Outer London - East and North East,9722331000,UNITS 1 2 3 26 27 & 28 HAINAULT RD IND EST (INCL 69 HAINAULT ROAD),THE SIDINGS,LONDON,E11 1HD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,3595.97,190000.0,2010-04-01 00:00:00+00:00,2010,2011-03,78660.0,BEARFIELDS LTD,133620.0,True,2010-04-01,365.0,True
00000007756653,E09000031,Waltham Forest,Outer London - East and North East,6951765000,BURWOOD PLAY CENTRE,BURNSIDE AVENUE,LONDON,E4 8YN,Day Nurseries/Play Schools,085,Office General,Office,201.75,22250.0,2010-04-01 00:00:00+00:00,2010,2011-03,9055.75,,,True,2010-04-01,,True
00000007756664,E09000031,Waltham Forest,Outer London - East and North East,6978177000,NO 10,BURNSIDE AVENUE,LONDON,E4 8YJ,Shops,249,Retail High Street,Retail,68.26,5200.0,2009-10-12 00:00:00+00:00,2010,2011-03,2116.4,CINAIR LTD,0.0,True,2009-10-12,536.0,True
00000007756675,E09000031,Waltham Forest,Outer London - East and North East,6978994000,NO 16,BURNSIDE AVENUE,LONDON,E4 8YJ,Shops,249,Retail High Street,Retail,77.84,5700.0,2009-10-12 00:00:00+00:00,2010,2011-03,2319.9,,,True,2009-10-12,,True
00000007774012,E09000031,Waltham Forest,Outer London - East and North East,185472057,FRIDAY HILL HOUSE,SIMMONS LANE,LONDON,E4 6JH,Community Day Centres,067,Other Public,,1074.87,21750.0,2010-04-01 00:00:00+00:00,2010,2011-03,8852.25,,,True,2010-04-01,,True
00000007780456,E09000031,Waltham Forest,Outer London - East and North East,186721057,UNIT 1 ORIENT INDUSTRIAL PARK 33,SIMONDS ROAD,LONDON,E10 7DE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,865.63,38000.0,2010-04-01 00:00:00+00:00,2010,2011-03,15466.000000000002,,,True,2010-04-01,,True
0000000778055A,E09000031,Waltham Forest,Outer London - East and North East,1894041000,UNIT 6,SIMONDS ROAD,LONDON,E10 7DE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,262.85,20750.0,2010-04-01 00:00:00+00:00,2010,2011-03,8445.25,,,True,2010-04-01,,True
00000007780564,E09000031,Waltham Forest,Outer London - East and North East,1894042000,UNIT 7,SIMONDS ROAD,LONDON,E10 7DE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,454.81,23000.0,2010-04-01 00:00:00+00:00,2010,2011-03,9361.0,J DE BRUYN (FLOORING SERVICES) LIMITED,13769.11,True,2001-03-01,3683.0,True
00000007780579,E09000031,Waltham Forest,Outer London - East and North East,185488057,UNIT 5 ORIENT INDUSTRIAL PARK 41,SIMONDS ROAD,LONDON,E10 7DE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,232.4,20250.0,2010-04-01 00:00:00+00:00,2010,2011-03,8241.75,,,True,2010-04-01,,True
00000007780674,E09000031,Waltham Forest,Outer London - East and North East,5702267000,UNITS 2 & 3,SIMONDS ROAD,LONDON,E10 7BN,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,1561.19,90000.0,2010-04-01 00:00:00+00:00,2010,2011-03,37260.0,HOWDEN JOINERY LTD,51614.0,True,2005-09-01,2038.0,True
00000007780697,E09000031,Waltham Forest,Outer London - East and North East,6910267000,UNIT 11 ORIENT INDUSTRIAL PARK,SIMONDS ROAD,LONDON,E10 7DE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,745.64,47000.0,2010-04-01 00:00:00+00:00,2010,2011-03,19129.0,,,True,2010-04-01,,True
00000007781637,E09000031,Waltham Forest,Outer London - East and North East,2903214000,UNIT 8,SIMONDS ROAD,LONDON,E10 7DE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,820.72,62000.0,2010-04-01 00:00:00+00:00,2010,2011-03,25668.0,TOPCOAT CONSTRUCTION LTD,34020.0,True,2002-07-12,3185.0,True
00000007789412,E09000031,Waltham Forest,Outer London - East and North East,2903216000,UNIT 9,SIMONDS ROAD,LONDON,E10 7DE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,1036.66,46750.0,2010-04-01 00:00:00+00:00,2010,2011-03,19027.25,,,True,2010-04-01,,True
00000007795521,E09000031,Waltham Forest,Outer London - East and North East,83639057,12B,SINNOTT ROAD,LONDON,E17 5QB,"Surgeries, Clinics, Health Centres (Rental Valuation)",437,Other Public,,77.1,8700.0,2010-04-01 00:00:00+00:00,2010,2011-03,3540.9,,,True,2010-04-01,,True
00000007801084,E09000031,Waltham Forest,Outer London - East and North East,8362754000,UNIT 1 AT 4,SKELTONS LANE,LONDON,E10 5BX,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,36.68,2425.0,2010-04-01 00:00:00+00:00,2010,2011-03,986.975,,,True,2010-04-01,,True
00000007801095,E09000031,Waltham Forest,Outer London - East and North East,8362753000,UNIT 2 AT 4,SKELTONS LANE,LONDON,E10 5BX,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,38.47,2550.0,2010-04-01 00:00:00+00:00,2010,2011-03,1037.8500000000001,,,True,2010-04-01,,True
00000007801106,E09000031,Waltham Forest,Outer London - East and North East,8362756000,UNIT 3 AT 4,SKELTONS LANE,LONDON,E10 5BX,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,22.53,1550.0,2010-04-01 00:00:00+00:00,2010,2011-03,630.85,,,True,2010-04-01,,True
